pagina;nome;arquivo
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-carona-2023/;PMMG – Pregão Eletrônico Nº 10/2023 – Gestor – Administração Geral/UFMG (29.12.2023);https://compras.mg.gov.br/wp-content/uploads/itencao-de-adesao-79631647.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-carona-2023/;FHA – Ata de Registro de Preços nº 001/2023 – Gestor – Consórcio Intermunicipal de Desenvolvimento Econômico e Social do Leste de Minas – CIDES-LESTE (29.12.2023);https://compras.mg.gov.br/wp-content/uploads/fha-publicacao-intencao-sei-79702283.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-carona-2023/;PMMG – Pregão Eletrônico Nº 15/2022 – Gestor – 55º Batalhão de Infantaria (28.12.2023);https://compras.mg.gov.br/wp-content/uploads/batalhao-pmmg-28-12-2023-.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-carona-2023/;PMMG – Pregão Eletrônico Nº 05/2023 – Gestor – Empresa Brasileira de Pesquisa Agropecuária (28.12.2023);https://compras.mg.gov.br/wp-content/uploads/agro-pmmg-28-12-2023.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-carona-2023/;CBMMG – Ata de Registro de Preços Nº 60/2023 – Gestor – Fundo Municipal de Saúde – Prefeitura Municipal de Ibirité (27.12.2023);https://compras.mg.gov.br/wp-content/uploads/cbmmg-27-12-2023.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-carona-2023/;PMMG – Pregão Eletrônico Nº 740/2023 – Gestor – Secretaria de Estado da Saúde do Espírito Santo (27.12.2023);https://compras.mg.gov.br/wp-content/uploads/es-pmmg-27-12-2023.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-carona-2023/;PMMG – Pregão Eletrônico Nº 27/2023 – Gestor – Centro de Intendência da Marinha em Belém (27.12.2023);https://compras.mg.gov.br/wp-content/uploads/pmmg-27-12-2023.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-carona-2023/;PMMG – Pregão Eletrônico Nº 197/2023 – Gestor – Governo do Distrito Federal – GDF (26.12.2023);https://compras.mg.gov.br/wp-content/uploads/pmmg-26-12-2023.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-carona-2023/;CBMMG – Ata de Registro de Preços Nº 91/2022 – Gestor – Município de São Leopoldo (22.12.2023);https://compras.mg.gov.br/wp-content/uploads/leopoldo-cbmmg-22-12-2023.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-carona-2023/;FHEMIG – Ata de Registro de Preços Nº 02/2023 – Gestor – Associação dos Municípios da Microrregião do Médio Sapucaí – AMESP (22.12.2023);https://compras.mg.gov.br/wp-content/uploads/fhemig-22-12-2023.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-carona-2023/;CBMMG – Pregão Eletrônico Nº 96/2022 – Gestor – Instituto Federal de Rondônia – IFRO Campus JI – Paraná (22.12.2023);https://compras.mg.gov.br/wp-content/uploads/ifro-cbmmg-22-12-2023.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-carona-2023/;CBMMG – Ata de Registro de Preços Nº 66/2023 – Gestor – Secretarias Municipais dos Municípios Associados ao CIM Noroeste/ES (22.12.2023);https://compras.mg.gov.br/wp-content/uploads/noroeste-cbmmg-22-12-2023.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-carona-2023/;CBMMG – Ata de Registro de Preços Nº 01/2023 – Gestor – Tribunal Regional Eleitoral de Rondônia – TRE/RO (22.12.2023);https://compras.mg.gov.br/wp-content/uploads/cbmmg-22-12-2023.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-carona-2023/;UNIMONTES – Ata de Registro de Preços Nº 3001/2023 – Gestor – Instituto Federal de Educação, Ciência e Tecnologia do Sul de Minas Gerais – IFSULDEMINAS (22.12.2023);https://compras.mg.gov.br/wp-content/uploads/unimontes-22-12-2023.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-carona-2023/;PCMG – Ata de Registro de Preços Nº 042/2022 – Gestor – Polícia Civil do Estado do Espírito Santo – PCES (22.12.2023);https://compras.mg.gov.br/wp-content/uploads/pcmg-22-12-2023.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-carona-2023/;UEMG – Ata de Registro de Preços Nº 526/2023 – Gestor – Agência de Modernização da Gestão de Processos – AMGESP (21.12.2023);https://compras.mg.gov.br/wp-content/uploads/3uemg-21-12-2023.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-carona-2023/;UEMG – Ata de Registro de Preços Nº 560/2023 – Gestor – Agência de Modernização da Gestão de Processos – AMGESP (21.12.2023);https://compras.mg.gov.br/wp-content/uploads/2uemg-21-12-2023.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-carona-2023/;UEMG – Ata de Registro de Preços Nº 528/2023 – Gestor – Agência de Modernização da Gestão de Processos – AMGESP (21.12.2023);https://compras.mg.gov.br/wp-content/uploads/uemg-21-12-2023.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-carona-2023/;CBMMG – Ata de Registro de Preços Nº 002/2023 – Gestor – Instituto Estadual de Meio Ambiente e Recursos Hídricos – IEMA (21.12.2023);https://compras.mg.gov.br/wp-content/uploads/cbmmg-21-12-2023.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-carona-2023/;SEJUSP – Ata de Registro de Preços Nº 056/2023 – Gestor – Secretaria de Estado da Justiça – SEJUS Estado do Espírito Santo (21.12.2023);https://compras.mg.gov.br/wp-content/uploads/5sejusp-21-12-2023.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-carona-2023/;SEJUSP – Ata de Registro de Preços Nº 28/2023 – Gestor – Secretaria de Estado da justiça do Espirito Santo – SEJUS (21.12.2023);https://compras.mg.gov.br/wp-content/uploads/2sejusp-78954432-oficio-81.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-carona-2023/;SEJUSP – Ata de Registro de Preços Nº 205/2023 – Gestor – Centro de Intendência da Marinha em Belém (21.12.2023);https://compras.mg.gov.br/wp-content/uploads/sejusp-78958553-oficio-93.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-carona-2023/;PMMG – Ata de Registro de Preços Nº 05/2023 – Gestor – Universidade Federal de Viçosa (21.12.2023);https://compras.mg.gov.br/wp-content/uploads/itencao-de-adesao.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-carona-2023/;PMMG – Ata de Registro de Preços Nº 32279/2022 – Gestor – Secretaria da Saúde do Estado do Ceará (21.12.2023);https://compras.mg.gov.br/wp-content/uploads/pmmg-21-12-2023.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-carona-2023/;PMMG – Ata de Registro de Preços Nº 16/2022 – Gestor – Secretaria da Fazenda / Superintendência de Compras e Central de Licitação do Estado de Tocantins (20.12.2023);https://compras.mg.gov.br/wp-content/uploads/pmmg-20-12-2023.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-carona-2023/;SEJUSP – Ata de Registro de Preços Nº 86/2022 – Gestor – Ministério Público do Distrito Federal e Territórios (19.12.2023);https://compras.mg.gov.br/wp-content/uploads/4sejusp-19-12-2023.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-carona-2023/;GMG – Ata de Registro de Preços Nº 05/2023 – Gestor – Secretaria de Estado de Planejamento e Gestão do Mato Grosso (19.12.2023);https://compras.mg.gov.br/wp-content/uploads/gmg-19-12-2023.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-carona-2023/;CBMMG – Ata de Registro de Preços Nº 1639/2023 – Gestor – Subsecretaria da Administração Central de Licitações do Estado do Rio Grande do Sul (CELIC-RS) (19.12.2023);https://compras.mg.gov.br/wp-content/uploads/cbmmg-19-12-2023.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-carona-2023/;SEJUSP – Ata de Registro de Preços Nº 249/2023 – Gestor – Superintendência de Licitações, Secretaria Municipal de Administração – Prefeitura Municipal de Várzea Grande/MT (19.12.2023);https://compras.mg.gov.br/wp-content/uploads/sejusp-78957636-oficio-84.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-carona-2023/;SEJUSP – Ata de Registro de Preços Nº 055/2023 – Gestor – Secretaria de Estado da justiça do Espirito Santo – SEJUS (19.12.2023);https://compras.mg.gov.br/wp-content/uploads/3sejusp-78941570-oficio-72.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-carona-2023/;SEPLAG-CET – Ata de Registro de Preços Nº 81/2023 – Gestor – Universidade Federal do Recôncavo da Bahia (18.12.2023);https://compras.mg.gov.br/wp-content/uploads/cet-seplag-18-12-2023.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-carona-2023/;IEF – Ata de Registro de Preços Nº 268/2023 – Gestor – Strada Veículos e Peças Ltda (18.12.2023);https://compras.mg.gov.br/wp-content/uploads/ief-18-12-2023.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-carona-2023/;CBMMG – Ata de Registro de Preços Nº 93/2023 – Gestor – Tribunal de Justiça de Minas Gerais – TJMG (18.12.2023);https://compras.mg.gov.br/wp-content/uploads/5cbmmg-18-12-2023.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-carona-2023/;CBMMG – Ata de Registro de Preços Nº 125/2023 – Gestor – Tribunal de Justiça de Minas Gerais – TJMG (18.12.2023);https://compras.mg.gov.br/wp-content/uploads/4cbmmg-18-12-2023.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-carona-2023/;CBMMG – Ata de Registro de Preços Nº 93/2023 – Gestor – Tribunal de Justiça de Minas Gerais – TJMG (18.12.2023);https://compras.mg.gov.br/wp-content/uploads/3cbmmg-18-12-2023.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-carona-2023/;CBMMG – Ata de Registro de Preços Nº 142/2023 – Gestor – Tribunal de Justiça de Minas Gerais – TJMG (18.12.2023);https://compras.mg.gov.br/wp-content/uploads/2cbmmb-18-12-2023.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-carona-2023/;CBMMG – Ata de Registro de Preços Nº 142/2023 – Gestor – Tribunal de Justiça de Minas Gerais – TJMG (18.12.2023);https://compras.mg.gov.br/wp-content/uploads/cbmmg-18-12-2023.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-carona-2023/;SEJUSP – Ata de Registro de Preços Consolidada Nº ATC000036/2023 – Gestor – Consórcio Interfederativo Santa Catarina – CINCATARINA (15.12.2023);https://compras.mg.gov.br/wp-content/uploads/sejusp-15-12-2023.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-carona-2023/;PMMG – Ata de Registro de Preços Nº 87/2023 – Gestor – Tribunal de Justiça do Estado de Minas Gerais (15.12.2023);https://compras.mg.gov.br/wp-content/uploads/pmmg-15-12-2023.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-carona-2023/;SEPLAG-DCGUAI – Pregão Eletrônico Nº 020/2022 – Gestor – Universidade Federal de Minas Gerais – UFMG (14.12.2023);https://compras.mg.gov.br/wp-content/uploads/seplag-dcguai.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-carona-2023/;CBMMG – Ata de Registro de Preços Nº 268/2023 – Gestor – Consórcio Intermunicipal do Médio Paraopeba (14.12.2023);https://compras.mg.gov.br/wp-content/uploads/icismep-cbmmg-14-12-2023.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-carona-2023/;PCMG – Ata de Registro de Preços Nº 55/2023 – Gestor – Estado do Espírito Santo, por intermédio da Secretaria de Estado de Justiça – SEJUS (13.12.2023);https://compras.mg.gov.br/wp-content/uploads/pcmg-13-12-2023.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-carona-2023/;PMMG – Ata de Registro de Preços Nº 040/2023 – Gestor – Secretaria Municipal de Saúde de Caruaru-PE (12.12.2023);https://compras.mg.gov.br/wp-content/uploads/pe-pmmg-12-12-2023.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-carona-2023/;PMMG – Ata de Registro de Preços Nº 67/2023 – Gestor – Universidade Federal do Sul e Sudeste do Pará (12.12.2023);https://compras.mg.gov.br/wp-content/uploads/pmmg-12-12-2023.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-carona-2023/;PCMG – Ata de Registro de Preços Nº 003/2022 – Gestor – Polícia Militar do Estado do Goiás (11.12.2023);https://compras.mg.gov.br/wp-content/uploads/goias-pmmg-11-12-2023.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-carona-2023/;PMMG – Pregão Eletrônico Nº 106/2022 – Gestor – Secretaria da Fazenda / Superintendência de Compras e Central de Licitação do Estado de Tocantins (11.12.2023);https://compras.mg.gov.br/wp-content/uploads/pmmg-11-12-2023.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-carona-2023/;PCMG – Ata de Registro de Preços Nº 177/2023 – Gestor – Prefeitura Municipal de Ponte Nova (11.12.2023);https://compras.mg.gov.br/wp-content/uploads/ponte-nova-pcmg-11-12-2023.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-carona-2023/;PCMG – Ata de Registro de Preços Nº 41/2023 – Gestor – Prefeitura Municipal de Tarauacá/AC (11.12.2023);https://compras.mg.gov.br/wp-content/uploads/pcmg-11-12-2023.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-carona-2023/;UEMG – Ata de Registro de Preços Nº 019/2022 – Gestor – Universidade Estadual do Tocantins – UNITINS (07.12.2023);https://compras.mg.gov.br/wp-content/uploads/uemg-07-12-2023.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-carona-2023/;PCMG – Ata de Registro de Preços Nº 65/2022 – Gestor – Superintendência de Compras e Central de Licitação da Secretaria da Fazenda do Estado do Tocantins – SEFAZ – TO (05.12.2023);https://compras.mg.gov.br/wp-content/uploads/pcmg-05-12-2023-sefaz-to.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-carona-2023/;PCMG – Ata de Registro de Preços Nº 097/2023 – Gestor – Prefeitura Municipal de Sabará (05.12.2023);https://compras.mg.gov.br/wp-content/uploads/pcmg-05-12-2023.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-carona-2023/;PCMG – Ata de Registro de Preços Nº 39/2023 – Gestor – Universidade Federal de Alfenas (30.11.2023);https://compras.mg.gov.br/wp-content/uploads/2-pcmg-30-11-2023.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-carona-2023/;UEMG – Ata de Registro de Preços Nº 10/2022 – Gestor – Secretaria da Educação do Estado do Tocantins (30.11.2023);https://compras.mg.gov.br/wp-content/uploads/uemg-30-11-2023.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-carona-2023/;SEJUSP – Ata de Registro de Preços Nº 04/2022 – Gestor – Consórcio Público Intermunicipal de Desenvolvimento Sustentável do Alto Paranaíba – CISPAR (29.11.2023);https://compras.mg.gov.br/wp-content/uploads/sejusp-29-11-2023.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-carona-2023/;PCMG – Ata de Registro de Preços Nº 193/2023 – Gestor – Subsecretaria de Compras Governamentais, da Secretaria de Estado de Planejamento, Orçamento e Administração do Distrito Federal (30.11.2023);https://compras.mg.gov.br/wp-content/uploads/pcmg-30-11-2023.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-carona-2023/;PCMG – Ata de Registro de Preços Nº 48/2023 – Gestor – Hospital Geral de Belém, órgão do Ministério da Defesa – Exército Brasileiro (29.11.2023);https://compras.mg.gov.br/wp-content/uploads/pcmg-29-11-2023.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-carona-2023/;IDENE – Ata de Registro de Preços Nº 297/2023 – Gestor – Consórcio de Saúde e Desenvolvimento dos Vales do Noroeste de Minas – CONVALES (29.11.2023);https://compras.mg.gov.br/wp-content/uploads/idene-29-11-2023.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-carona-2023/;PMMG – Ata de Registro de Preços Nº 21/2021 – Gestor – Secretaria de Gestão e Ensino em Segurança Pública – SEGEN/MJSP (28.11.2023);https://compras.mg.gov.br/wp-content/uploads/tourniquete-pmmg-28-11-2023.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-carona-2023/;PMMG – Ata de Registro de Preços Nº 21/2021 – Gestor – Secretaria de Gestão e Ensino em Segurança Pública – SEGEN/MJSP (28.11.2023);https://compras.mg.gov.br/wp-content/uploads/tesoura-pmmg-28-11-2023.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-carona-2023/;PMMG – Ata de Registro de Preços Nº 21/2021 – Gestor – Secretaria de Gestão e Ensino em Segurança Pública – SEGEN/MJSP (28.11.2023);https://compras.mg.gov.br/wp-content/uploads/luva-pmmg-28-11-2023.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-carona-2023/;PMMG – Ata de Registro de Preços Nº 21/2021 – Gestor – Secretaria de Gestão e Ensino em Segurança Pública – SEGEN/MJSP (28.11.2023);https://compras.mg.gov.br/wp-content/uploads/bandagem-pmmg-28-11-2023.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-carona-2023/;PMMG – Ata de Registro de Preços Nº 21/2021 – Gestor – Secretaria de Gestão e Ensino em Segurança Pública – SEGEN/MJSP (28.11.2023);https://compras.mg.gov.br/wp-content/uploads/manta-pmmg-28-11-2023.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-carona-2023/;PMMG – Ata de Registro de Preços Nº 21/2021 – Gestor – Secretaria de Gestão e Ensino em Segurança Pública – SEGEN/MJSP (28.11.2023);https://compras.mg.gov.br/wp-content/uploads/bolsa-pmmg-28-11-2023.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-carona-2023/;PMMG – Ata de Registro de Preços Nº 21/2021 – Gestor – Secretaria de Gestão e Ensino em Segurança Pública – SEGEN/MJSP (28.11.2023);https://compras.mg.gov.br/wp-content/uploads/canu-pmmg-28-11-2023.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-carona-2023/;PMMG – Ata de Registro de Preços Nº 119/2022 – Gestor – Secretaria de Estado de Saúde/RR (28.11.2023);https://compras.mg.gov.br/wp-content/uploads/rr-pmmg-28-11-2023.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-carona-2023/;PMMG – Ata de Registro de Preços Nº 16/2022 – Gestor – Fundação Universidade Federal de Mato Grosso do Sul (28.11.2023);https://compras.mg.gov.br/wp-content/uploads/pmmg-28-11-2023.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-carona-2023/;PCMG – Ata de Registro de Preços Nº 55/2023 – Gestor – Estado do Espírito Santo, por intermédio do Secretaria de Estado de Justiça (SEJUS) (28.11.2023);https://compras.mg.gov.br/wp-content/uploads/pcmg-28-11-2023.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-carona-2023/;SEJUSP – Pregão Eletrônico Nº 13/2023 – Gestor – CISREC – Consórcio Intermunicipal de Saúde e de Políticas de Desenvolvimento da Região do Calcário (28.11.2023);https://compras.mg.gov.br/wp-content/uploads/sejusp-28-11-2023.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-carona-2023/;SEE – Pregão Eletrônico Nº 08/2023 – Gestor – Universidade Federal de Minas Gerais – UFMG (21.11.2023);https://compras.mg.gov.br/wp-content/uploads/see-21-11-2023.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-carona-2023/;PRODEMGE – Pregão Eletrônico Nº 06/2023 – Gestor – Empresa Mato-Grossense de Tecnologia da Informação – MTI (21.11.2023);https://compras.mg.gov.br/wp-content/uploads/prodemge-21-11-2023.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-carona-2023/;PCMG – Pregão Eletrônico Nº 01/2023 – Gestor – Gerência Regional de Administração do Ministério da Economia no Acre (20.11.2023);https://compras.mg.gov.br/wp-content/uploads/acre-pcmg-20-11-2023.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-carona-2023/;SEJUSP – Ata de Registro de Preços Nº 123/2023-A – Gestor – Secretaria Municipal de Saúde da Prefeitura de Uberlândia (13.11.2023);https://compras.mg.gov.br/wp-content/uploads/sejusp-20-11-2023.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-carona-2023/;PCMG – Ata de Registro de Preços Nº 65/2022 – Gestor – Superintendência de Compras e Central de Licitação da Secretaria da Fazenda do Estado do Tocantins (20.11.2023);https://compras.mg.gov.br/wp-content/uploads/ult.-ret.-pcmg-20-11-2023.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-carona-2023/;PCMG – Ata de Registro de Preços Nº 65/2022 – Gestor – Superintendência de Compras e Central de Licitação da Secretaria da Fazenda do Estado do Tocantins (20.11.2023);https://compras.mg.gov.br/wp-content/uploads/primeiro-da-lista-ret.-pcmg-20-11-2023.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-carona-2023/;PCMG – Ata de Registro de Preços Nº 65/2022 – Gestor – Superintendência de Compras e Central de Licitação da Secretaria da Fazenda do Estado do Tocantins (20.11.2023);https://compras.mg.gov.br/wp-content/uploads/pcmg-20-11-2023.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-carona-2023/;PMMG – Pregão Eletrônico Nº 114/2022 – Gestor – Superintendência Administrativa / Secretaria de Estado de Defesa Civil do Estado do Rio de Janeiro (17.11.2023);https://compras.mg.gov.br/wp-content/uploads/pmmg-17-11-2023.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-carona-2023/;UEMG – Pregão Eletrônico Nº 14/2022 – Gestor – Secretaria de Estado da Administração de Sergipe (17.11.2023);https://compras.mg.gov.br/wp-content/uploads/uemg-17-11-2023.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-carona-2023/;SECOM – Pregão Eletrônico Nº 046/2023 – Gestor – Polícia Científica / Fundo de Melhoria da Perícia Criminal (16.11.2023);https://compras.mg.gov.br/wp-content/uploads/secom-16-11-2023.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-carona-2023/;SEGOV – Pregão Eletrônico Nº 007/2023 – Gestor – Secretaria da Administração do Governo do Estado da Bahia – SAEB – Coordenação de Controle Interno – SAEB/GAB/CCI (13.11.2023);https://compras.mg.gov.br/wp-content/uploads/segov-aviso-6-17-11-2023.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-carona-2023/;SEGOV – Pregão Eletrônico Nº 007/2023 – Gestor – Secretaria da Administração do Governo do Estado da Bahia – SAEB – Coordenação de Controle Interno – SAEB/GAB/CCI (13.11.2023);https://compras.mg.gov.br/wp-content/uploads/segov-17-11-2023.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-carona-2023/;SEJUSP – Ata de Registro de Preços Nº 268/2023 – Gestor – Consórcio Público Instituição de Cooperação Intermunicipal do Médio Paraopeba – ICISMEP (13.11.2023);https://compras.mg.gov.br/wp-content/uploads/sejusp-14-11-2023.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-carona-2023/;FHEMIG – Ata de Registro de Preços Nº 21/2022 – Gestor – Ministério da Economia – Secretaria Especial de Desburocratização, Gestão e Governo Digital (07.11.2023);https://compras.mg.gov.br/wp-content/uploads/fhemig-07-11-2023.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-carona-2023/;PMMG – Ata de Registro de Preços Nº 481/2023 – Gestor – Secretaria da Saúde do Estado da Bahia (07.11.2023);https://compras.mg.gov.br/wp-content/uploads/pmmg-arp-481-2023-07-11-2023.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-carona-2023/;PMMG – Ata de Registro de Preços Nº 01/2023 – Gestor – Departamento de Logística e Finanças – PMDF (07.11.2023);https://compras.mg.gov.br/wp-content/uploads/pmmg-07-11-2023.pdf
